,section_id,course_id,section_num,meeting_pattern_id,building_code,enrollment
1885,sec_2081,1235,33,mp20,P,30
1886,sec_2082,2505,03,mp1,SSA,40
1887,sec_2083,2538,01,mp35,S,25
1888,sec_2084,3302,01,mp203,RO,25
1889,sec_2085,1860,01,mp7,ED,-1
1890,sec_2086,1819,02,mp119,K,19
1891,sec_2087,2879,01,mp15,JRL,14
1892,sec_2088,628,01,mp35,STU,60
1893,sec_2089,2531,05,mp33,SSA,-1
1894,sec_2090,2737,34,mp179,,1
1895,sec_2091,3439,01,mp97,HC,30
1896,sec_2092,1838,01,mp7,H,-1
1897,sec_2093,3613,01,mp23,M,-1
1898,sec_2094,3327,01,mp1,S,-1
1899,sec_2095,477,01,mp12,CL,25
1900,sec_2096,1650,02,mp13,C,18
1901,sec_2097,2403,01,mp182,F,15
1902,sec_2098,2951,01,mp12,S,20
1903,sec_2100,2901,01,mp5,S,20
1904,sec_2101,2366,01,mp112,F,30
1905,sec_2102,2337,01,mp160,SHFE,20
1906,sec_2103,3431,01,mp264,ERC,10
1907,sec_2104,2744,01,mp3,S,20
1908,sec_2105,3122,01,mp168,HC,65
1909,sec_2106,3098,01,mp13,WB,20
1910,sec_2107,2336,03,mp5,SHFE,10
1911,sec_2108,1711,03,mp62,C,18
1912,sec_2112,3605,01,mp7,PBPL,30
1913,sec_2113,1074,01,mp8,WB,-1
1914,sec_2114,748,01,mp195,CHAP,40
1915,sec_2115,3607,01,mp84,RO,17
1916,sec_2116,49,02,mp5,LC,19
1917,sec_2118,2164,01,mp24,BSLC,24
1918,sec_2119,1247,11,mp44,E,35
1919,sec_2120,1071,14,mp35,C,-1
1920,sec_2121,2479,01,mp265,SHFE,-1
1921,sec_2122,2893,01,mp266,GCIS,20
1922,sec_2123,3080,01,mp35,SHFE,40
1923,sec_2124,1570,01,mp7,SS,104
1924,sec_2125,1554,01,mp12,P,25
1925,sec_2126,2459,01,mp152,LBQ,12
1926,sec_2127,2751,01,mp90,SS,25
1927,sec_2128,2039,01,mp118,LC,-1
1928,sec_2129,970,01,mp8,STU,50
1929,sec_2130,1068,01,mp5,WB,-1
1930,sec_2131,3357,01,mp12,CL,20
1931,sec_2132,3533,01,mp7,ED,-1
1932,sec_2133,2957,01,mp17,CL,10
1933,sec_2134,3423,01,mp86,MS,25
1934,sec_2135,3574,01,mp134,W,15
1935,sec_2136,510,00,mp83,SS,104
1936,sec_2137,2441,01,mp11,E,30
1937,sec_2138,3294,01,mp29,SS,25
1938,sec_2139,2958,01,mp24,C,30
1939,sec_2140,797,01,mp5,GSRP,25
1940,sec_2141,2342,01,mp255,HC,65
1941,sec_2142,2632,01,mp161,LC,15
1942,sec_2143,3232,85,mp164,GC,65
1943,sec_2144,2603,08,mp188,SSA,-1
1944,sec_2145,1153,00,mp130,STU,75
1945,sec_2146,2902,06,mp240,LBQ,34
1946,sec_2147,3500,01,mp77,WB,-1
1947,sec_2148,2902,01,mp189,LBQ,34
1948,sec_2149,3584,01,mp37,SSA,25
1949,sec_2150,1906,01,mp68,C,10
1950,sec_2151,565,00,mp30,SS,150
1951,sec_2152,1723,01,mp35,SS,25
1952,sec_2153,3790,01,mp175,H,20
1953,sec_2154,2119,00,mp7,BSLC,40
1954,sec_2155,2506,02,mp8,C,25
1955,sec_2156,2686,01,mp77,S,20
1956,sec_2157,2511,01,mp134,W,15
1957,sec_2158,2451,03,mp34,HC,-1
1958,sec_2159,3230,01,mp12,C,25
1959,sec_2160,830,01,mp13,HGS,60
1960,sec_2161,3387,01,mp194,M,-1
1961,sec_2162,3515,01,mp29,C,15
1962,sec_2164,1541,01,mp3,SS,15
1963,sec_2165,3281,01,mp104,LC,-1
1964,sec_2166,3379,01,mp93,S,20
1965,sec_2168,1223,35,mp20,SS,27
1966,sec_2169,2433,01,mp176,BSLC,30
1967,sec_2170,2393,04,mp7,PBPL,-1
1968,sec_2171,1196,01,mp12,C,35
1969,sec_2172,2829,01,mp11,SHFE,50
1970,sec_2173,144,01,mp12,CWAC,18
1971,sec_2174,2501,81,mp75,GC,45
1972,sec_2175,2737,30,mp179,,1
1973,sec_2176,3462,01,mp5,C,25
1974,sec_2178,2410,05,mp33,SSA,40
1975,sec_2180,2409,01,mp11,S,20
1976,sec_2181,3595,01,mp7,ED,-1
1977,sec_2182,2414,02,mp83,HM,14
1978,sec_2183,1071,17,mp8,C,-1
1979,sec_2185,2564,81,mp26,B455,36
1980,sec_2186,958,01,mp11,C,-1
1981,sec_2187,465,01,mp6,CL,25
1982,sec_2188,2746,01,mp134,JRL,15
1983,sec_2189,661,01,mp151,C,18
1984,sec_2190,3516,01,mp114,Y,40
1985,sec_2191,2532,02,mp267,C,20
1986,sec_2192,2732,01,mp35,RY,40
1987,sec_2193,2694,32,mp268,,12
1988,sec_2194,2554,01,mp146,GO H,15
1989,sec_2195,3715,01,mp90,S,20
1990,sec_2196,3563,01,mp8,P,-1
1991,sec_2198,2111,01,mp12,BSLC,60
1992,sec_2199,2950,01,mp15,F,-1
1993,sec_2200,3547,01,mp37,P,20
1994,sec_2201,3690,01,mp269,ART INT,12
1995,sec_2202,3048,01,mp77,W,25
1996,sec_2203,2505,08,mp1,SSA,40
1997,sec_2204,3646,00,mp270,STU,52
1998,sec_2205,3696,01,mp5,HGS,18
1999,sec_2206,2340,81,mp75,GC,65
2000,sec_2207,1077,03,mp8,C,-1
2001,sec_2208,2643,00,mp271,SS,143
2002,sec_2211,2907,01,mp272,SHFE,30
2003,sec_2212,2490,01,mp273,E,25
2004,sec_2213,2431,01,mp11,E,20
2005,sec_2214,2187,01,mp12,BSLC,25
2006,sec_2215,1080,01,mp5,LC,-1
2007,sec_2216,1532,01,mp89,SS,150
2008,sec_2218,3384,01,mp104,PSY,20
2009,sec_2219,2463,30,mp252,,1
2010,sec_2220,468,01,mp20,CL,20
2011,sec_2221,2262,01,mp20,HGS,20
2012,sec_2222,3132,01,mp77,WB,15
2013,sec_2223,3139,01,mp160,HM,-1
2014,sec_2224,1709,01,mp68,C,18
2015,sec_2225,1077,12,mp12,P,-1
2016,sec_2228,3536,01,mp103,HC,24
2017,sec_2229,750,01,mp7,SHFE,50
2018,sec_2231,3148,01,mp8,BSLC,-1
2019,sec_2232,1897,01,mp274,C,18
2020,sec_2233,2778,02,mp34,HC,65
2021,sec_2234,736,01,mp11,WB,20
2022,sec_2235,2600,01,mp9,CL,20
2023,sec_2236,2806,01,mp6,WB,18
2024,sec_2237,1080,06,mp35,W,-1
2025,sec_2238,3402,01,mp165,JRL,20
2026,sec_2239,2464,01,mp129,PSY,-1
2027,sec_2240,3577,01,mp219,C,20
2028,sec_2241,1702,01,mp13,C,18
2029,sec_2243,2046,01,mp84,LC,15
2030,sec_2244,3828,01,mp270,CHAP,-1
2031,sec_2245,2513,01,mp79,H,30
2032,sec_2247,1977,01,mp5,E,90
2033,sec_2248,49,01,mp7,E,19
2034,sec_2250,3817,01,mp12,BSLC,40
2035,sec_2251,1223,36,mp7,E,27
2036,sec_2252,1232,53,mp62,RY,34
2037,sec_2253,2584,01,mp18,RO,40
2038,sec_2254,792,01,mp11,C,25
2039,sec_2256,376,01,mp35,SS,25
2040,sec_2257,3223,01,mp275,HC,22
2041,sec_2258,2502,01,mp276,C,30
2042,sec_2259,272,01,mp6,K,25
2043,sec_2260,3459,01,mp15,S,20
2044,sec_2261,2789,31,mp257,,9
2045,sec_2262,2531,07,mp45,SSA,-1
2046,sec_2263,3506,01,mp57,LBQ,87
2047,sec_2264,993,01,mp7,SS,50
2048,sec_2265,3015,01,mp182,F,15
2049,sec_2266,3583,01,mp8,CWAC,18
2050,sec_2267,2738,01,mp10,HC,65
2051,sec_2268,1437,01,mp18,F,30
2052,sec_2269,2707,82,mp28,GC,65
2053,sec_2270,3160,01,mp8,BSLC,-1
2054,sec_2271,2775,01,mp8,STU,60
2055,sec_2272,3406,01,mp7,C,20
2056,sec_2273,1224,55,mp62,RO,30
2057,sec_2274,3002,01,mp8,C,30
2058,sec_2275,2390,01,mp175,S,20
2059,sec_2276,3730,01,mp235,MS,130
2060,sec_2277,2884,01,mp9,SHFE,15
2061,sec_2278,2263,01,mp12,HGS,18
2062,sec_2279,2904,01,mp165,JRL,20
2063,sec_2280,3708,01,mp277,BH,10
2064,sec_2281,3811,01,mp15,CWAC,15
2065,sec_2282,1508,03,mp7,HM,15
2066,sec_2283,2805,01,mp278,SHFE,30
2067,sec_2284,1077,07,mp24,P,-1
2068,sec_2285,563,01,mp7,STU,60
2069,sec_2286,2426,01,mp8,H,-1
2070,sec_2287,3258,01,mp3,LC,-1
2071,sec_2288,769,00,mp3,C,28
2072,sec_2289,2786,01,mp90,P,25
2073,sec_2290,3308,01,mp52,LBQ,20
2074,sec_2291,3386,01,mp8,RO,40
2075,sec_2292,1619,01,mp175,S,20
2076,sec_2293,2871,01,mp36,HC,65
2077,sec_2294,1219,26,mp6,E,27
2078,sec_2296,1071,11,mp24,C,-1
2079,sec_2297,1065,04,mp12,C,-1
2080,sec_2298,3321,01,mp11,SHFE,50
2081,sec_2300,3443,01,mp12,SHFE,40
2082,sec_2301,2846,01,mp15,CWAC,15
2083,sec_2303,1062,07,mp24,CL,-1
2084,sec_2304,2912,03,mp15,SSA,-1
2085,sec_2305,812,01,mp12,BSLC,25
2086,sec_2306,614,03,mp68,STU,65
2087,sec_2307,864,01,mp6,C,18
2088,sec_2308,1629,01,mp35,HM,20
2089,sec_2309,1320,02,mp5,GO H,17
2090,sec_2310,2718,01,mp24,BH,50
2091,sec_2311,444,01,mp13,CL,20
2092,sec_2312,2397,01,mp32,S,20
2093,sec_2313,2664,02,mp67,HC,65
2094,sec_2314,928,01,mp8,HM,80
2095,sec_2315,1819,08,mp119,K,19
2096,sec_2316,1874,01,mp5,STU,60
2097,sec_2317,3611,01,mp18,HGS,95
2098,sec_2318,1,01,mp7,C,25
2099,sec_2319,3378,01,mp279,KCBD,25
2100,sec_2320,3727,01,mp7,HM,60
2101,sec_2321,1071,01,mp5,HM,-1
2102,sec_2323,3645,01,mp7,HM,20
2103,sec_2324,2590,01,mp24,C,30
2104,sec_2325,2979,01,mp29,SHFE,15
2105,sec_2326,3518,01,mp15,SHFE,15
2106,sec_2327,864,03,mp62,C,18
2107,sec_2328,2729,01,mp90,SS,25
2108,sec_2329,3760,01,mp24,C,20
2109,sec_2332,2526,01,mp7,HGS,10
2110,sec_2333,3435,01,mp3,LC,-1
2111,sec_2334,3787,01,mp35,PBPL,55
2112,sec_2335,3334,01,mp35,OR,10
2113,sec_2336,3649,01,mp182,F,15
2114,sec_2337,390,01,mp7,OR,32
2115,sec_2338,3293,01,mp203,WB,20
2116,sec_2339,386,01,mp13,STU,50
2117,sec_2340,3126,01,mp3,SS,35
2118,sec_2341,3216,01,mp280,SHFE,-1
2119,sec_2342,2857,81,mp75,GC,65
2120,sec_2343,869,02,mp24,C,18
2121,sec_2345,350,02,mp35,GSRP,19
2122,sec_2346,3117,01,mp178,HC,65
2123,sec_2347,3535,01,mp8,SHFE,-1
2124,sec_2348,1062,16,mp5,WB,-1
2125,sec_2349,2930,01,mp5,TTI,35
2126,sec_2350,1610,01,mp62,CL,20
2127,sec_2351,825,01,mp134,F,-1
2128,sec_2352,3175,00,mp8,C,38
2129,sec_2353,3073,01,mp156,LBQ,85
2130,sec_2354,2997,01,mp173,LC,18
2131,sec_2355,3617,01,mp29,SSA,25
2132,sec_2356,367,06,mp8,C,19
2133,sec_2357,523,00,mp12,STU,50
2134,sec_2359,3346,01,mp163,S,40
2135,sec_2360,3114,01,mp7,S,20
2136,sec_2361,2388,01,mp14,C,20
2137,sec_2362,465,02,mp20,CL,25
2138,sec_2363,2577,01,mp17,P,20
2139,sec_2364,778,01,mp12,P,-1
2140,sec_2365,1250,33,mp20,E,35
2141,sec_2366,1062,13,mp7,WB,-1
2142,sec_2367,2999,01,mp152,LBQ,-1
2143,sec_2368,3408,01,mp7,SS,35
2144,sec_2370,2278,01,mp7,HGS,100
2145,sec_2371,3169,01,mp1,SSA,30
2146,sec_2372,1711,02,mp20,C,18
2147,sec_2373,2568,01,mp15,M,-1
2148,sec_2374,1507,03,mp7,HM,15
2149,sec_2375,629,01,mp20,RY,-1
2150,sec_2376,2572,01,mp52,LBQ,85
2151,sec_2378,2463,34,mp252,,1
2152,sec_2379,106,01,mp8,CWAC,23
2153,sec_2380,3831,01,mp35,OR,10
2154,sec_2381,2546,01,mp162,LBQ,20
2155,sec_2382,3545,01,mp175,WB,20
2156,sec_2383,3220,01,mp68,HGS,20
2157,sec_2384,2343,01,mp35,HM,14
2158,sec_2385,3666,01,mp134,SHFE,40
2159,sec_2386,2454,02,mp74,LBQ,103
2160,sec_2388,1298,01,mp7,C,30
2161,sec_2390,2717,01,mp15,WR,15
2162,sec_2392,3171,01,mp122,LC,-1
2163,sec_2393,2978,01,mp24,CWAC,18
2164,sec_2394,3245,01,mp281,BPSB,-1
2165,sec_2395,2648,07,mp8,SHFE,40
2166,sec_2396,1489,01,mp35,RY,25
2167,sec_2397,1516,01,mp15,F,-1
2168,sec_2398,3276,01,mp12,PSY,20
2169,sec_2399,3307,85,mp164,GC,65
2170,sec_2400,1728,01,mp12,WB,20
2171,sec_2401,790,01,mp11,C,-1
2172,sec_2402,3311,01,mp15,WB,20
2173,sec_2403,2040,02,mp40,LC,-1
2174,sec_2404,1222,31,mp20,P,27
2175,sec_2405,1883,01,mp5,SHFE,40
2176,sec_2406,2080,09,mp116,BSLC,48
2177,sec_2407,875,01,mp8,WB,20
2178,sec_2408,2695,35,mp258,,6
2179,sec_2410,996,01,mp24,C,30
2180,sec_2411,1231,52,mp8,E,30
2181,sec_2412,7,01,mp35,CLSC,80
2182,sec_2413,2758,01,mp154,GC,25
2183,sec_2414,493,01,mp37,MS,55
2184,sec_2415,2556,01,mp112,F,30
2185,sec_2416,3556,01,mp12,PBPL,60
2186,sec_2417,2998,01,mp140,PBPL,-1
2187,sec_2419,1230,59,mp62,SS,30
2188,sec_2420,3095,01,mp7,CL,25
2189,sec_2421,52,01,mp35,C,30
2190,sec_2422,3820,01,mp7,PSY,20
2191,sec_2423,2596,04,mp17,SSA,25
2192,sec_2424,1679,04,mp62,C,18
2193,sec_2425,3669,01,mp79,H,30
2194,sec_2426,2663,01,mp128,LBQ,25
2195,sec_2427,3546,81,mp75,GC,65
2196,sec_2428,3737,01,mp103,CHAP,-1
2197,sec_2429,2603,09,mp188,SSA,-1
2198,sec_2430,1046,00,mp7,STU,56
2199,sec_2431,2852,01,mp7,RY,5
2200,sec_2432,805,01,mp16,LBQ,7
2201,sec_2433,2826,85,mp164,GC,65
2202,sec_2434,843,01,mp20,HGS,20
2203,sec_2435,2338,01,mp62,CL,20
2204,sec_2436,3786,01,mp86,H,16
2205,sec_2437,2478,01,mp230,H,-1
2206,sec_2438,3003,01,mp182,F,15
2207,sec_2439,3306,01,mp147,RY,20
2208,sec_2440,3262,81,mp28,GC,65
2209,sec_2441,77,01,mp8,OR,15
2210,sec_2442,2817,03,mp209,HC,65
2211,sec_2443,2705,01,mp68,LBQ,-1
2212,sec_2444,872,01,mp7,HM,18
2213,sec_2445,357,01,mp7,JRL,-1
2214,sec_2446,3494,01,mp17,CWAC,12
2215,sec_2447,3650,01,mp5,BSLC,-1
2216,sec_2448,2376,02,mp107,C,18
2217,sec_2449,3634,01,mp282,GC,-1
2218,sec_2450,1013,00,mp8,C,38
2219,sec_2451,2333,01,mp37,GSRP,-1
2220,sec_2452,1222,22,mp5,HGS,27
2221,sec_2453,1999,01,mp125,LC,-1
2222,sec_2454,2423,01,mp12,SS,40
2223,sec_2455,2531,02,mp45,SSA,-1
2224,sec_2457,3106,01,mp194,M,-1
2225,sec_2458,2519,01,mp7,PSY,20
2226,sec_2459,2369,01,mp13,C,20
2227,sec_2460,1933,01,mp7,WB,20
2228,sec_2461,1836,01,mp35,SS,25
2229,sec_2462,166,01,mp20,HGS,80
2230,sec_2463,3718,01,mp12,SS,40
2231,sec_2464,381,01,mp18,HGS,95
2232,sec_2465,2726,01,mp228,LC,12
2233,sec_2466,2938,01,mp16,LBQ,7
2234,sec_2467,772,01,mp35,SS,35
2235,sec_2468,3631,01,mp68,KPTC,16
2236,sec_2469,3624,01,mp17,CWAC,12
2237,sec_2470,973,01,mp134,SS,15
2238,sec_2471,1080,10,mp7,C,-1
2239,sec_2472,2483,04,mp17,SSA,25
2240,sec_2473,1068,05,mp11,WB,-1
2241,sec_2474,306,01,mp161,LC,-1
2242,sec_2475,2076,01,mp226,LC,15
2243,sec_2476,3278,01,mp12,C,-1
2244,sec_2477,3084,01,mp7,F,25
2245,sec_2478,1219,44,mp13,RO,28
2246,sec_2479,2727,01,mp283,SHFE,-1
2247,sec_2480,3651,01,mp222,PSY,-1
2248,sec_2481,1301,01,mp5,C,30
2249,sec_2482,3236,01,mp136,LBQ,118
2250,sec_2483,3544,01,mp17,PSY,18
2251,sec_2484,2939,01,mp5,S,40
2252,sec_2486,3568,01,mp284,MS,130
2253,sec_2488,3403,01,mp175,PBPL,40
2254,sec_2489,1869,01,mp12,SS,35
2255,sec_2490,2728,01,mp8,OR,15
2256,sec_2491,2966,01,mp26,GC,25
2257,sec_2492,3053,01,mp103,HC,24
2258,sec_2493,1456,01,mp101,CL,15
2259,sec_2494,1667,01,mp8,HM,20
2260,sec_2495,2190,01,mp15,BSLC,15
2261,sec_2496,3173,01,mp28,GC,20
2262,sec_2497,682,01,mp151,C,18
2263,sec_2498,658,01,mp20,C,18
2264,sec_2500,3172,01,mp112,F,30
2265,sec_2501,2371,01,mp12,CLSC,75
2266,sec_2502,3502,01,mp24,PSY,25
2267,sec_2503,3318,01,mp13,WB,20
2268,sec_2504,1173,01,mp13,C,26
2269,sec_2505,2531,01,mp45,SSA,-1
2270,sec_2506,3684,01,mp129,PBPL,30
2271,sec_2507,2192,01,mp12,BSLC,80
2272,sec_2508,3059,01,mp162,LBQ,15
2273,sec_2509,642,01,mp6,RY,-1
2274,sec_2510,2924,01,mp8,CWAC,18
2275,sec_2512,2355,01,mp11,C,30
2276,sec_2513,2483,05,mp17,SSA,25
2277,sec_2514,398,01,mp8,STU,60
2278,sec_2515,1231,54,mp8,E,30
2279,sec_2516,1713,03,mp62,C,18
2280,sec_2517,2603,04,mp188,SSA,-1
2281,sec_2519,3236,02,mp136,LBQ,103
2282,sec_2520,1683,01,mp20,C,18
2283,sec_2521,1968,01,mp6,E,50
2284,sec_2522,2684,01,mp90,M,-1
2285,sec_2523,3372,01,mp1,SSA,30
2286,sec_2524,868,01,mp11,C,18
2287,sec_2525,3783,01,mp111,HM,75
2288,sec_2526,1642,01,mp13,C,20
2289,sec_2527,1508,02,mp8,C,15
2290,sec_2529,3803,01,mp12,S,20
2291,sec_2530,3086,01,mp8,C,20
2292,sec_2531,1881,01,mp8,G,20
2293,sec_2532,2863,01,mp3,SS,15
2294,sec_2533,366,08,mp140,C,19
2295,sec_2534,2627,32,mp63,,2
2296,sec_2535,1062,09,mp24,C,-1
2297,sec_2536,3409,01,mp144,RY,40
2298,sec_2537,3513,01,mp84,SS,15
2299,sec_2538,730,01,mp175,WB,20
2300,sec_2539,2631,01,mp35,RO,25
2301,sec_2540,2911,01,mp1,SHFE,15
2302,sec_2541,1679,03,mp13,C,18
2303,sec_2542,3548,01,mp35,PBPL,40
2304,sec_2543,3137,01,mp165,JRL,20
2305,sec_2544,2622,01,mp37,MS,55
2306,sec_2545,367,01,mp140,HM,19
2307,sec_2546,3612,81,mp26,GC,65
2308,sec_2547,3773,01,mp35,BSLC,18
2309,sec_2548,3129,01,mp12,CL,25
2310,sec_2549,3034,01,mp15,P,12
2311,sec_2550,1065,07,mp24,WB,-1
2312,sec_2551,3010,01,mp35,C,12
2313,sec_2553,3575,01,mp8,S,20
2314,sec_2554,1071,13,mp7,G,-1
2315,sec_2555,3113,02,mp1,SSA,-1
2316,sec_2556,1077,02,mp7,C,-1
2317,sec_2557,2614,01,mp90,F,40
2318,sec_2558,2573,01,mp35,SS,-1
2319,sec_2559,3179,01,mp13,E,25
2320,sec_2560,3182,01,mp15,WB,20
2321,sec_2561,2400,04,mp33,SSA,40
2322,sec_2562,3221,01,mp5,HM,70
2323,sec_2563,252,01,mp5,K,66
2324,sec_2565,3093,01,mp90,SHFE,60
2325,sec_2566,1235,41,mp13,E,30
2326,sec_2567,1223,24,mp5,E,27
2327,sec_2568,1219,50,mp62,SS,27
2328,sec_2569,3168,01,mp24,C,30
2329,sec_2570,3499,01,mp12,C,25
2330,sec_2571,998,01,mp7,WB,15
2331,sec_2572,3244,01,mp17,CL,15
2332,sec_2573,2380,01,mp5,BSLC,40
2333,sec_2574,367,04,mp5,C,19
2334,sec_2575,2494,01,mp160,HM,-1
2335,sec_2576,1713,01,mp20,C,18
2336,sec_2577,2391,01,mp7,HM,18
2337,sec_2578,3180,01,mp7,CWAC,18
2338,sec_2579,2676,01,mp205,CH,-1
2339,sec_2580,655,03,mp105,C,18
2340,sec_2581,715,01,mp11,HM,14
2341,sec_2582,3449,01,mp74,LBQ,53
2342,sec_2583,3404,01,mp36,HC,65
2343,sec_2584,2856,81,mp26,GC,65
2344,sec_2585,3335,81,mp28,GC,65
2345,sec_2586,3629,01,mp285,HC,65
2346,sec_2587,3759,01,mp17,LC,15
2347,sec_2588,50,02,mp35,GSRP,19
2348,sec_2589,2483,02,mp15,SSA,25
2349,sec_2590,1293,00,mp7,STU,56
2350,sec_2591,3425,01,mp73,LC,15
2351,sec_2592,3733,01,mp71,H,30
2352,sec_2593,2598,01,mp286,Y,60
2353,sec_2594,1122,02,mp236,SS,13
2354,sec_2595,3598,01,mp134,STU,-1
2355,sec_2596,3061,01,mp11,BSLC,30
2356,sec_2597,373,06,mp8,C,19
2357,sec_2598,121,01,mp64,CWAC,16
2358,sec_2599,147,01,mp17,JRL,18
2359,sec_2600,3681,01,mp8,H,-1
2360,sec_2601,3165,01,mp6,STU,60
2361,sec_2602,655,01,mp151,C,18
2362,sec_2603,3284,01,mp176,BSLC,30
2363,sec_2604,670,01,mp7,HM,18
2364,sec_2605,3210,01,mp77,SS,12
2365,sec_2606,3150,01,mp39,LBQ,9
2366,sec_2607,2552,01,mp62,C,25
2367,sec_2608,1957,01,mp20,C,10
2368,sec_2609,1077,13,mp7,W,-1
2369,sec_2610,3191,01,mp90,F,40
2370,sec_2611,3540,01,mp7,SHFE,30
2371,sec_2612,2781,01,mp12,PSY,20
2372,sec_2613,1569,00,mp287,HM,80
2373,sec_2615,3752,01,mp17,S,20
2374,sec_2616,3265,01,mp29,S,16
2375,sec_2617,2949,01,mp134,SHFE,40
2376,sec_2618,1247,31,mp20,E,35
2377,sec_2619,2382,81,mp26,GC,70
2378,sec_2620,2389,35,mp141,,2
2379,sec_2622,357,03,mp12,WB,-1
2380,sec_2623,2383,01,mp7,SS,50
2381,sec_2624,1219,40,mp13,P,25
2382,sec_2625,2603,01,mp188,SSA,-1
2383,sec_2626,500,01,mp35,BSLC,-1
2384,sec_2627,3621,01,mp288,LBQ,11
2385,sec_2628,2878,01,mp12,RO,40
2386,sec_2629,3336,00,mp271,SS,143
2387,sec_2630,3797,81,mp28,GC,65
2388,sec_2631,614,01,mp6,RY,50
2389,sec_2632,776,01,mp140,MS,80
2390,sec_2633,2365,03,mp53,HC,55
2391,sec_2634,2608,01,mp289,LBQ,20
2392,sec_2635,3164,01,mp134,JRL,15
2393,sec_2636,1721,01,mp8,WB,20
2394,sec_2637,3058,01,mp5,GO H,15
2395,sec_2638,2400,08,mp290,SSA,40
2396,sec_2639,768,00,mp11,STU,60
2397,sec_2640,330,01,mp90,C,16
2398,sec_2641,3674,01,mp11,S,20
2399,sec_2642,3067,01,mp291,LBQ,60
2400,sec_2644,3319,01,mp7,PSY,20
2401,sec_2645,2603,03,mp188,SSA,-1
2402,sec_2646,2415,01,mp281,BPSB,-1
2403,sec_2647,3440,01,mp35,HM,14
2404,sec_2648,1117,01,mp7,SS,20
2405,sec_2649,3683,01,mp5,SHFE,40
2406,sec_2650,3703,01,mp16,LBQ,25
2407,sec_2651,2703,01,mp17,P,22
2408,sec_2652,2536,34,mp81,,1
2409,sec_2653,1258,30,mp7,E,35
2410,sec_2654,1083,04,mp19,K,-1
2411,sec_2655,2468,01,mp140,SHFE,75
2412,sec_2656,3510,01,mp5,SS,25
2413,sec_2657,1763,01,mp20,C,18
2414,sec_2658,2587,01,mp96,RY,60
2415,sec_2659,2610,01,mp25,BSLC,25
2416,sec_2660,3804,01,mp12,TTI,38
2417,sec_2661,1233,11,mp44,E,25
2418,sec_2662,3313,01,mp90,S,20
